year,province_name_en,sex,age_group,population
2005,Gwangju,male,35-39,63764
2005,Gwangju,male,40-44,59037
2005,Gwangju,male,45-49,53697
2005,Gwangju,male,50-54,36153
2005,Gwangju,male,55-59,29933
2005,Gwangju,male,60-64,23708
2005,Gwangju,male,65-69,17158
2005,Gwangju,male,70-74,10657
2005,Gwangju,male,75-79,6010
2005,Gwangju,male,80-84,2871
2005,Gwangju,male,85+,1291
2005,Gwangju,female,0-4,36950
2005,Gwangju,female,5-9,52386
2005,Gwangju,female,10-14,56743
2005,Gwangju,female,15-19,47696
2005,Gwangju,female,20-24,56624
2005,Gwangju,female,25-29,58397
2005,Gwangju,female,30-34,62515
2005,Gwangju,female,35-39,63567
2005,Gwangju,female,40-44,59089
2005,Gwangju,female,45-49,55044
2005,Gwangju,female,50-54,38023
2005,Gwangju,female,55-59,31686
2005,Gwangju,female,60-64,25936
2005,Gwangju,female,65-69,21503
2005,Gwangju,female,70-74,16069
2005,Gwangju,female,75-79,11649
2005,Gwangju,female,80-84,7106
2005,Gwangju,female,85+,5075
2005,Daejeon,male,0-4,40333
2005,Daejeon,male,5-9,54722
2005,Daejeon,male,10-14,61411
2005,Daejeon,male,15-19,54095
2005,Daejeon,male,20-24,60899
2005,Daejeon,male,25-29,61866
2005,Daejeon,male,30-34,66919
2005,Daejeon,male,35-39,67274
2005,Daejeon,male,40-44,65014
2005,Daejeon,male,45-49,61188
2005,Daejeon,male,50-54,42465
2005,Daejeon,male,55-59,30855
2005,Daejeon,male,60-64,23637
2005,Daejeon,male,65-69,17467
2005,Daejeon,male,70-74,10961
2005,Daejeon,male,75-79,6010
2005,Daejeon,male,80-84,3158
2005,Daejeon,male,85+,1544
2005,Daejeon,female,0-4,37235
2005,Daejeon,female,5-9,50114
2005,Daejeon,female,10-14,53958
2005,Daejeon,female,15-19,47457
2005,Daejeon,female,20-24,58423
2005,Daejeon,female,25-29,60589
2005,Daejeon,female,30-34,66211
2005,Daejeon,female,35-39,67663
2005,Daejeon,female,40-44,64594
2005,Daejeon,female,45-49,60833
2005,Daejeon,female,50-54,41626
2005,Daejeon,female,55-59,30102
2005,Daejeon,female,60-64,25344
2005,Daejeon,female,65-69,21487
2005,Daejeon,female,70-74,16528
2005,Daejeon,female,75-79,11397
2005,Daejeon,female,80-84,6811
2005,Daejeon,female,85+,4448
2005,Ulsan,male,0-4,30770
2005,Ulsan,male,5-9,44586
2005,Ulsan,male,10-14,51526
2005,Ulsan,male,15-19,42140
2005,Ulsan,male,20-24,42934
2005,Ulsan,male,25-29,43041
2005,Ulsan,male,30-34,47664
2005,Ulsan,male,35-39,55371
2005,Ulsan,male,40-44,56889
2005,Ulsan,male,45-49,50036
2005,Ulsan,male,50-54,34105
2005,Ulsan,male,55-59,22899
2005,Ulsan,male,60-64,15460
2005,Ulsan,male,65-69,10477
2005,Ulsan,male,70-74,6027
2005,Ulsan,male,75-79,2957
2005,Ulsan,male,80-84,1318
2005,Ulsan,male,85+,666
2005,Ulsan,female,0-4,27180
2005,Ulsan,female,5-9,39074
2005,Ulsan,female,10-14,42702
2005,Ulsan,female,15-19,35303
2005,Ulsan,female,20-24,38226
2005,Ulsan,female,25-29,39746
2005,Ulsan,female,30-34,49070
2005,Ulsan,female,35-39,56104
2005,Ulsan,female,40-44,52225
2005,Ulsan,female,45-49,46613
2005,Ulsan,female,50-54,30851
2005,Ulsan,female,55-59,19975
2005,Ulsan,female,60-64,15361
2005,Ulsan,female,65-69,12823
2005,Ulsan,female,70-74,9711
2005,Ulsan,female,75-79,6924
2005,Ulsan,female,80-84,4352
2005,Ulsan,female,85+,2542
2005,Gyeonggi-do,male,0-4,321233
2005,Gyeonggi-do,male,5-9,423644
2005,Gyeonggi-do,male,10-14,447003
2005,Gyeonggi-do,male,15-19,348882
2005,Gyeonggi-do,male,20-24,375295
2005,Gyeonggi-do,male,25-29,427303
2005,Gyeonggi-do,male,30-34,527625
2005,Gyeonggi-do,male,35-39,559285
2005,Gyeonggi-do,male,40-44,539254
2005,Gyeonggi-do,male,45-49,462520
2005,Gyeonggi-do,male,50-54,290886
2005,Gyeonggi-do,male,55-59,205680
2005,Gyeonggi-do,male,60-64,166013
2005,Gyeonggi-do,male,65-69,134544
2005,Gyeonggi-do,male,70-74,85480
2005,Gyeonggi-do,male,75-79,44885
2005,Gyeonggi-do,male,80-84,24116
2005,Gyeonggi-do,male,85+,11852
2005,Gyeonggi-do,female,0-4,299146
2005,Gyeonggi-do,female,5-9,390340
2005,Gyeonggi-do,female,10-14,404856
2005,Gyeonggi-do,female,15-19,324730
2005,Gyeonggi-do,female,20-24,367101
2005,Gyeonggi-do,female,25-29,417594
2005,Gyeonggi-do,female,30-34,524993
2005,Gyeonggi-do,female,35-39,546623
2005,Gyeonggi-do,female,40-44,492840
2005,Gyeonggi-do,female,45-49,415292
2005,Gyeonggi-do,female,50-54,270607
2005,Gyeonggi-do,female,55-59,206485
2005,Gyeonggi-do,female,60-64,186474
2005,Gyeonggi-do,female,65-69,165135
2005,Gyeonggi-do,female,70-74,124860
2005,Gyeonggi-do,female,75-79,84133
2005,Gyeonggi-do,female,80-84,49280
2005,Gyeonggi-do,female,85+,31226
2005,Chungcheongbuk-do,male,0-4,38403
2005,Chungcheongbuk-do,male,5-9,53362
2005,Chungcheongbuk-do,male,10-14,58454
2005,Chungcheongbuk-do,male,15-19,51144
2005,Chungcheongbuk-do,male,20-24,59890
2005,Chungcheongbuk-do,male,25-29,57556
2005,Chungcheongbuk-do,male,30-34,61439
2005,Chungcheongbuk-do,male,35-39,66415
2005,Chungcheongbuk-do,male,40-44,65548
2005,Chungcheongbuk-do,male,45-49,62611
2005,Chungcheongbuk-do,male,50-54,44492
2005,Chungcheongbuk-do,male,55-59,32625
2005,Chungcheongbuk-do,male,60-64,31000
2005,Chungcheongbuk-do,male,65-69,28673
2005,Chungcheongbuk-do,male,70-74,19248
2005,Chungcheongbuk-do,male,75-79,10326
2005,Chungcheongbuk-do,male,80-84,5859
2005,Chungcheongbuk-do,male,85+,2787
2005,Chungcheongbuk-do,female,0-4,35301
2005,Chungcheongbuk-do,female,5-9,48702
2005,Chungcheongbuk-do,female,10-14,51166
2005,Chungcheongbuk-do,female,15-19,45702
2005,Chungcheongbuk-do,female,20-24,53381
2005,Chungcheongbuk-do,female,25-29,51518
2005,Chungcheongbuk-do,female,30-34,58076
2005,Chungcheongbuk-do,female,35-39,62756
2005,Chungcheongbuk-do,female,40-44,59987
2005,Chungcheongbuk-do,female,45-49,58386
2005,Chungcheongbuk-do,female,50-54,43458
2005,Chungcheongbuk-do,female,55-59,32769
2005,Chungcheongbuk-do,female,60-64,35992
2005,Chungcheongbuk-do,female,65-69,35171
2005,Chungcheongbuk-do,female,70-74,29031
2005,Chungcheongbuk-do,female,75-79,19059
2005,Chungcheongbuk-do,female,80-84,11209
2005,Chungcheongbuk-do,female,85+,7307
2005,Chungcheongnam-do,male,0-4,50975
2005,Chungcheongnam-do,male,5-9,67929
2005,Chungcheongnam-do,male,10-14,71071
2005,Chungcheongnam-do,male,15-19,62753
2005,Chungcheongnam-do,male,20-24,76806
2005,Chungcheongnam-do,male,25-29,77582
2005,Chungcheongnam-do,male,30-34,82741
2005,Chungcheongnam-do,male,35-39,83789
2005,Chungcheongnam-do,male,40-44,83155
2005,Chungcheongnam-do,male,45-49,77574
2005,Chungcheongnam-do,male,50-54,57373
2005,Chungcheongnam-do,male,55-59,48600
2005,Chungcheongnam-do,male,60-64,42630
2005,Chungcheongnam-do,male,65-69,41933
2005,Chungcheongnam-do,male,70-74,32583
2005,Chungcheongnam-do,male,75-79,17459
2005,Chungcheongnam-do,male,80-84,9089
2005,Chungcheongnam-do,male,85+,4149
2005,Chungcheongnam-do,female,0-4,47420
2005,Chungcheongnam-do,female,5-9,62594
2005,Chungcheongnam-do,female,10-14,63142
2005,Chungcheongnam-do,female,15-19,59082
2005,Chungcheongnam-do,female,20-24,69254
2005,Chungcheongnam-do,female,25-29,64969
2005,Chungcheongnam-do,female,30-34,74097
2005,Chungcheongnam-do,female,35-39,75048
2005,Chungcheongnam-do,female,40-44,73972
2005,Chungcheongnam-do,female,45-49,72198
2005,Chungcheongnam-do,female,50-54,56366
2005,Chungcheongnam-do,female,55-59,48820
2005,Chungcheongnam-do,female,60-64,50906
2005,Chungcheongnam-do,female,65-69,52831
2005,Chungcheongnam-do,female,70-74,45749
2005,Chungcheongnam-do,female,75-79,29035
2005,Chungcheongnam-do,female,80-84,17512
2005,Chungcheongnam-do,female,85+,11460
2005,Jeollanam-do,male,0-4,46879
2005,Jeollanam-do,male,5-9,66549
2005,Jeollanam-do,male,10-14,69915
2005,Jeollanam-do,male,15-19,62425
2005,Jeollanam-do,male,20-24,77736
2005,Jeollanam-do,male,25-29,67237
2005,Jeollanam-do,male,30-34,72031
2005,Jeollanam-do,male,35-39,80139
2005,Jeollanam-do,male,40-44,79056
2005,Jeollanam-do,male,45-49,77098
2005,Jeollanam-do,male,50-54,59426
2005,Jeollanam-do,male,55-59,55895
2005,Jeollanam-do,male,60-64,50820
2005,Jeollanam-do,male,65-69,48284
2005,Jeollanam-do,male,70-74,33146
2005,Jeollanam-do,male,75-79,19650
2005,Jeollanam-do,male,80-84,9877
2005,Jeollanam-do,male,85+,4229
2005,Jeollanam-do,female,0-4,43242
2005,Jeollanam-do,female,5-9,61676
2005,Jeollanam-do,female,10-14,63657
2005,Jeollanam-do,female,15-19,57688
2005,Jeollanam-do,female,20-24,63463
2005,Jeollanam-do,female,25-29,57355
2005,Jeollanam-do,female,30-34,63413
2005,Jeollanam-do,female,35-39,68159
2005,Jeollanam-do,female,40-44,69338
2005,Jeollanam-do,female,45-49,71501
2005,Jeollanam-do,female,50-54,57472
2005,Jeollanam-do,female,55-59,56454
2005,Jeollanam-do,female,60-64,62142
2005,Jeollanam-do,female,65-69,65698
2005,Jeollanam-do,female,70-74,52277
2005,Jeollanam-do,female,75-79,36971
2005,Jeollanam-do,female,80-84,21876
2005,Jeollanam-do,female,85+,14431
2005,Gyeongsangbuk-do,male,0-4,65123
2005,Gyeongsangbuk-do,male,5-9,89468
2005,Gyeongsangbuk-do,male,10-14,96924
2005,Gyeongsangbuk-do,male,15-19,90484
2005,Gyeongsangbuk-do,male,20-24,104986
2005,Gyeongsangbuk-do,male,25-29,99859
2005,Gyeongsangbuk-do,male,30-34,108221
2005,Gyeongsangbuk-do,male,35-39,115704
2005,Gyeongsangbuk-do,male,40-44,113984
2005,Gyeongsangbuk-do,male,45-49,110581
2005,Gyeongsangbuk-do,male,50-54,85541
2005,Gyeongsangbuk-do,male,55-59,68678
2005,Gyeongsangbuk-do,male,60-64,60332
2005,Gyeongsangbuk-do,male,65-69,57341
2005,Gyeongsangbuk-do,male,70-74,41127
2005,Gyeongsangbuk-do,male,75-79,22804
2005,Gyeongsangbuk-do,male,80-84,12379
2005,Gyeongsangbuk-do,male,85+,5901
2005,Gyeongsangbuk-do,female,0-4,58272
2005,Gyeongsangbuk-do,female,5-9,79852
2005,Gyeongsangbuk-do,female,10-14,80510
2005,Gyeongsangbuk-do,female,15-19,74997
2005,Gyeongsangbuk-do,female,20-24,90551
2005,Gyeongsangbuk-do,female,25-29,88838
2005,Gyeongsangbuk-do,female,30-34,100991
2005,Gyeongsangbuk-do,female,35-39,105313
2005,Gyeongsangbuk-do,female,40-44,104632
2005,Gyeongsangbuk-do,female,45-49,105468
2005,Gyeongsangbuk-do,female,50-54,86639
2005,Gyeongsangbuk-do,female,55-59,69032
2005,Gyeongsangbuk-do,female,60-64,73443
2005,Gyeongsangbuk-do,female,65-69,75480
2005,Gyeongsangbuk-do,female,70-74,61726
2005,Gyeongsangbuk-do,female,75-79,41670
2005,Gyeongsangbuk-do,female,80-84,25082
2005,Gyeongsangbuk-do,female,85+,16558
2005,Gyeongsangnam-do,male,0-4,85555
2005,Gyeongsangnam-do,male,5-9,117939
2005,Gyeongsangnam-do,male,10-14,127532
2005,Gyeongsangnam-do,male,15-19,108179
2005,Gyeongsangnam-do,male,20-24,120678
2005,Gyeongsangnam-do,male,25-29,117311
2005,Gyeongsangnam-do,male,30-34,137419
2005,Gyeongsangnam-do,male,35-39,148750
2005,Gyeongsangnam-do,male,40-44,142411
2005,Gyeongsangnam-do,male,45-49,134882
2005,Gyeongsangnam-do,male,50-54,96343
2005,Gyeongsangnam-do,male,55-59,72126
2005,Gyeongsangnam-do,male,60-64,57625
2005,Gyeongsangnam-do,male,65-69,51003
2005,Gyeongsangnam-do,male,70-74,35295
2005,Gyeongsangnam-do,male,75-79,19427
2005,Gyeongsangnam-do,male,80-84,9643
2005,Gyeongsangnam-do,male,85+,3782
2005,Gyeongsangnam-do,female,0-4,76785
2005,Gyeongsangnam-do,female,5-9,105336
2005,Gyeongsangnam-do,female,10-14,108962
2005,Gyeongsangnam-do,female,15-19,94248
2005,Gyeongsangnam-do,female,20-24,105838
2005,Gyeongsangnam-do,female,25-29,108822
2005,Gyeongsangnam-do,female,30-34,132974
2005,Gyeongsangnam-do,female,35-39,141661
2005,Gyeongsangnam-do,female,40-44,133366
2005,Gyeongsangnam-do,female,45-49,126092
2005,Gyeongsangnam-do,female,50-54,93314
2005,Gyeongsangnam-do,female,55-59,72678
2005,Gyeongsangnam-do,female,60-64,69707
2005,Gyeongsangnam-do,female,65-69,70148
2005,Gyeongsangnam-do,female,70-74,59096
2005,Gyeongsangnam-do,female,75-79,40011
2005,Gyeongsangnam-do,female,80-84,23087
2005,Gyeongsangnam-do,female,85+,12406
2005,Jeju,male,0-4,17080
2005,Jeju,male,5-9,22385
2005,Jeju,male,10-14,22845
2005,Jeju,male,15-19,17724
2005,Jeju,male,20-24,21299
2005,Jeju,male,25-29,20706
2005,Jeju,male,30-34,24713
2005,Jeju,male,35-39,26616
2005,Jeju,male,40-44,24664
2005,Jeju,male,45-49,21798
2005,Jeju,male,50-54,15086
2005,Jeju,male,55-59,13006
2005,Jeju,male,60-64,11131
2005,Jeju,male,65-69,9022
2005,Jeju,male,70-74,5918
2005,Jeju,male,75-79,2338
2005,Jeju,male,80-84,1257
2005,Jeju,male,85+,693
2005,Jeju,female,0-4,15195
2005,Jeju,female,5-9,20433
2005,Jeju,female,10-14,20790
2005,Jeju,female,15-19,15902
2005,Jeju,female,20-24,19487
2005,Jeju,female,25-29,19485
2005,Jeju,female,30-34,24145
2005,Jeju,female,35-39,24519
2005,Jeju,female,40-44,22498
2005,Jeju,female,45-49,20307
2005,Jeju,female,50-54,14866
2005,Jeju,female,55-59,13087
2005,Jeju,female,60-64,12007
2005,Jeju,female,65-69,11561
2005,Jeju,female,70-74,10071
2005,Jeju,female,75-79,6448
2005,Jeju,female,80-84,4642
2005,Jeju,female,85+,3845
2005,Gangwon State,male,0-4,37297
2005,Gangwon State,male,5-9,51103
2005,Gangwon State,male,10-14,54274
2005,Gangwon State,male,15-19,49173
2005,Gangwon State,male,20-24,60780
2005,Gangwon State,male,25-29,55239
2005,Gangwon State,male,30-34,61040
2005,Gangwon State,male,35-39,65857
2005,Gangwon State,male,40-44,65428
2005,Gangwon State,male,45-49,67674
2005,Gangwon State,male,50-54,48189
2005,Gangwon State,male,55-59,34921
2005,Gangwon State,male,60-64,36321
2005,Gangwon State,male,65-69,33630
2005,Gangwon State,male,70-74,18869
2005,Gangwon State,male,75-79,10604
2005,Gangwon State,male,80-84,6569
2005,Gangwon State,male,85+,3674
2005,Gangwon State,female,0-4,34353
2005,Gangwon State,female,5-9,47030
2005,Gangwon State,female,10-14,48902
2005,Gangwon State,female,15-19,45399
2005,Gangwon State,female,20-24,51045
2005,Gangwon State,female,25-29,49201
2005,Gangwon State,female,30-34,56239
2005,Gangwon State,female,35-39,59833
2005,Gangwon State,female,40-44,61549
2005,Gangwon State,female,45-49,63995
2005,Gangwon State,female,50-54,46726
2005,Gangwon State,female,55-59,36643
2005,Gangwon State,female,60-64,41428
2005,Gangwon State,female,65-69,39409
2005,Gangwon State,female,70-74,28628
2005,Gangwon State,female,75-79,21002
2005,Gangwon State,female,80-84,12741
2005,Gangwon State,female,85+,8345
2005,Jeonbuk State,male,0-4,46589
2005,Jeonbuk State,male,5-9,65420
2005,Jeonbuk State,male,10-14,70539
2005,Jeonbuk State,male,15-19,63410
2005,Jeonbuk State,male,20-24,77279
2005,Jeonbuk State,male,25-29,69858
2005,Jeonbuk State,male,30-34,74995
2005,Jeonbuk State,male,35-39,77270
2005,Jeonbuk State,male,40-44,75427
2005,Jeonbuk State,male,45-49,73704
2005,Jeonbuk State,male,50-54,56724
2005,Jeonbuk State,male,55-59,50909
2005,Jeonbuk State,male,60-64,42167
2005,Jeonbuk State,male,65-69,37814
2005,Jeonbuk State,male,70-74,28465
2005,Jeonbuk State,male,75-79,16512
2005,Jeonbuk State,male,80-84,8062
2005,Jeonbuk State,male,85+,3602
2005,Jeonbuk State,female,0-4,43358
2005,Jeonbuk State,female,5-9,60714
2005,Jeonbuk State,female,10-14,64631
2005,Jeonbuk State,female,15-19,58844
2005,Jeonbuk State,female,20-24,66253
2005,Jeonbuk State,female,25-29,61817
2005,Jeonbuk State,female,30-34,69293
2005,Jeonbuk State,female,35-39,71059
2005,Jeonbuk State,female,40-44,70400
2005,Jeonbuk State,female,45-49,71656
2005,Jeonbuk State,female,50-54,56458
2005,Jeonbuk State,female,55-59,52222
2005,Jeonbuk State,female,60-64,50618
2005,Jeonbuk State,female,65-69,49577
2005,Jeonbuk State,female,70-74,42612
2005,Jeonbuk State,female,75-79,28999
2005,Jeonbuk State,female,80-84,16448
2005,Jeonbuk State,female,85+,11630
2010,Seoul,male,0-4,218628
2010,Seoul,male,5-9,224163
2010,Seoul,male,10-14,299565
2010,Seoul,male,15-19,354723
2010,Seoul,male,20-24,334211
2010,Seoul,male,25-29,454593
2010,Seoul,male,30-34,469905
2010,Seoul,male,35-39,480353
2010,Seoul,male,40-44,450114
2010,Seoul,male,45-49,425962
2010,Seoul,male,50-54,412698
2010,Seoul,male,55-59,311136
2010,Seoul,male,60-64,241886
2010,Seoul,male,65-69,190699
2010,Seoul,male,70-74,127190
2010,Seoul,male,75-79,65913
2010,Seoul,male,80-84,29867
2010,Seoul,male,85+,19653
2010,Seoul,female,0-4,206663
2010,Seoul,female,5-9,210067
2010,Seoul,female,10-14,275494
2010,Seoul,female,15-19,318207
2010,Seoul,female,20-24,331236
2010,Seoul,female,25-29,463644
2010,Seoul,female,30-34,458633
2010,Seoul,female,35-39,460556
2010,Seoul,female,40-44,443804
2010,Seoul,female,45-49,429668
2010,Seoul,female,50-54,439396
2010,Seoul,female,55-59,334459
2010,Seoul,female,60-64,260011
2010,Seoul,female,65-69,202568
2010,Seoul,female,70-74,149974
2010,Seoul,female,75-79,101022
2010,Seoul,female,80-84,64573
2010,Seoul,female,85+,51311
2010,Busan,male,0-4,66173
2010,Busan,male,5-9,73897
2010,Busan,male,10-14,107266
2010,Busan,male,15-19,132579
2010,Busan,male,20-24,122091
2010,Busan,male,25-29,138544
2010,Busan,male,30-34,134370
2010,Busan,male,35-39,141365
2010,Busan,male,40-44,147507
2010,Busan,male,45-49,152464
2010,Busan,male,50-54,162824
2010,Busan,male,55-59,129369
2010,Busan,male,60-64,96956
2010,Busan,male,65-69,73678
2010,Busan,male,70-74,50644
2010,Busan,male,75-79,26722
2010,Busan,male,80-84,11059
2010,Busan,male,85+,5662
2010,Busan,female,0-4,62497
2010,Busan,female,5-9,68043
2010,Busan,female,10-14,94980
2010,Busan,female,15-19,112281
2010,Busan,female,20-24,109155
2010,Busan,female,25-29,130722
2010,Busan,female,30-34,128329
2010,Busan,female,35-39,138400
2010,Busan,female,40-44,150148
2010,Busan,female,45-49,159389
2010,Busan,female,50-54,171386
2010,Busan,female,55-59,134295
2010,Busan,female,60-64,101096
2010,Busan,female,65-69,80465
2010,Busan,female,70-74,64524
2010,Busan,female,75-79,44069
2010,Busan,female,80-84,26992
2010,Busan,female,85+,17969
2010,Daegu,male,0-4,53304
2010,Daegu,male,5-9,63306
2010,Daegu,male,10-14,90800
2010,Daegu,male,15-19,105382
2010,Daegu,male,20-24,91926
2010,Daegu,male,25-29,90569
2010,Daegu,male,30-34,91063
2010,Daegu,male,35-39,105211
2010,Daegu,male,40-44,114200
2010,Daegu,male,45-49,113400
2010,Daegu,male,50-54,104463
2010,Daegu,male,55-59,75109
2010,Daegu,male,60-64,54883
2010,Daegu,male,65-69,41831
2010,Daegu,male,70-74,30885
2010,Daegu,male,75-79,17977
2010,Daegu,male,80-84,7337
2010,Daegu,male,85+,3599
2010,Daegu,female,0-4,49279
2010,Daegu,female,5-9,56538
2010,Daegu,female,10-14,79285
2010,Daegu,female,15-19,86034
2010,Daegu,female,20-24,72550
2010,Daegu,female,25-29,86311
2010,Daegu,female,30-34,90955
2010,Daegu,female,35-39,108251
2010,Daegu,female,40-44,116900
2010,Daegu,female,45-49,115149
2010,Daegu,female,50-54,105875
2010,Daegu,female,55-59,79589
2010,Daegu,female,60-64,59260
2010,Daegu,female,65-69,50147
2010,Daegu,female,70-74,42145
2010,Daegu,female,75-79,29911
2010,Daegu,female,80-84,16985
2010,Daegu,female,85+,11267
2010,Incheon,male,0-4,65942
2010,Incheon,male,5-9,69963
2010,Incheon,male,10-14,94397
2010,Incheon,male,15-19,109725
2010,Incheon,male,20-24,94314
2010,Incheon,male,25-29,106986
2010,Incheon,male,30-34,112359
2010,Incheon,male,35-39,125960
2010,Incheon,male,40-44,129323
2010,Incheon,male,45-49,133686
2010,Incheon,male,50-54,120694
2010,Incheon,male,55-59,76285
2010,Incheon,male,60-64,54444
2010,Incheon,male,65-69,39856
2010,Incheon,male,70-74,28038
2010,Incheon,male,75-79,16050
2010,Incheon,male,80-84,7508
2010,Incheon,male,85+,4826
2010,Incheon,female,0-4,62231
2010,Incheon,female,5-9,65605
2010,Incheon,female,10-14,87132
2010,Incheon,female,15-19,99683
2010,Incheon,female,20-24,87642
2010,Incheon,female,25-29,101141
2010,Incheon,female,30-34,105884
2010,Incheon,female,35-39,120652
2010,Incheon,female,40-44,128140
2010,Incheon,female,45-49,127595
2010,Incheon,female,50-54,113164
2010,Incheon,female,55-59,73232
2010,Incheon,female,60-64,54312
2010,Incheon,female,65-69,45030
2010,Incheon,female,70-74,38148
2010,Incheon,female,75-79,27843
2010,Incheon,female,80-84,17813
2010,Incheon,female,85+,12693
2010,Gwangju,male,0-4,37124
2010,Gwangju,male,5-9,43063
2010,Gwangju,male,10-14,59544
2010,Gwangju,male,15-19,62232
2010,Gwangju,male,20-24,49309
2010,Gwangju,male,25-29,55589
2010,Gwangju,male,30-34,57364
2010,Gwangju,male,35-39,64124
2010,Gwangju,male,40-44,65316
2010,Gwangju,male,45-49,59070
2010,Gwangju,male,50-54,52667
2010,Gwangju,male,55-59,35149
2010,Gwangju,male,60-64,28702
2010,Gwangju,male,65-69,22030
2010,Gwangju,male,70-74,15309
2010,Gwangju,male,75-79,8871
2010,Gwangju,male,80-84,4280
2010,Gwangju,male,85+,2037
2010,Gwangju,female,0-4,34655
2010,Gwangju,female,5-9,39499
2010,Gwangju,female,10-14,54785
2010,Gwangju,female,15-19,56773
2010,Gwangju,female,20-24,46071
2010,Gwangju,female,25-29,53928
2010,Gwangju,female,30-34,57656
2010,Gwangju,female,35-39,64659
2010,Gwangju,female,40-44,65033
2010,Gwangju,female,45-49,58997
2010,Gwangju,female,50-54,54253
2010,Gwangju,female,55-59,37429
2010,Gwangju,female,60-64,31188
2010,Gwangju,female,65-69,25488
2010,Gwangju,female,70-74,20710
2010,Gwangju,female,75-79,14858
2010,Gwangju,female,80-84,9629
2010,Gwangju,female,85+,7245
2010,Daejeon,male,0-4,37665
2010,Daejeon,male,5-9,42049
2010,Daejeon,male,10-14,55660
2010,Daejeon,male,15-19,61490
2010,Daejeon,male,20-24,53396
2010,Daejeon,male,25-29,58284
2010,Daejeon,male,30-34,59541
2010,Daejeon,male,35-39,68106
2010,Daejeon,male,40-44,68476
2010,Daejeon,male,45-49,64935
2010,Daejeon,male,50-54,60089
2010,Daejeon,male,55-59,41054
2010,Daejeon,male,60-64,29422
2010,Daejeon,male,65-69,21968
2010,Daejeon,male,70-74,15635
2010,Daejeon,male,75-79,9138
2010,Daejeon,male,80-84,4277
2010,Daejeon,male,85+,2463
2010,Daejeon,female,0-4,35326
2010,Daejeon,female,5-9,38682
2010,Daejeon,female,10-14,51007
2010,Daejeon,female,15-19,54145
2010,Daejeon,female,20-24,47387
2010,Daejeon,female,25-29,55917
2010,Daejeon,female,30-34,59895
2010,Daejeon,female,35-39,67390
2010,Daejeon,female,40-44,68632
2010,Daejeon,female,45-49,64293
2010,Daejeon,female,50-54,59888
2010,Daejeon,female,55-59,40920
2010,Daejeon,female,60-64,29770
2010,Daejeon,female,65-69,25012
2010,Daejeon,female,70-74,20588
2010,Daejeon,female,75-79,15157
2010,Daejeon,female,80-84,9289
2010,Daejeon,female,85+,6718
2010,Ulsan,male,0-4,29016
2010,Ulsan,male,5-9,30801
2010,Ulsan,male,10-14,43981
2010,Ulsan,male,15-19,50742
2010,Ulsan,male,20-24,40066
2010,Ulsan,male,25-29,42136
2010,Ulsan,male,30-34,45532
2010,Ulsan,male,35-39,49322
2010,Ulsan,male,40-44,55493
2010,Ulsan,male,45-49,56605
2010,Ulsan,male,50-54,49523
2010,Ulsan,male,55-59,33245
2010,Ulsan,male,60-64,21679
2010,Ulsan,male,65-69,14098
2010,Ulsan,male,70-74,9099
2010,Ulsan,male,75-79,4801
2010,Ulsan,male,80-84,1968
2010,Ulsan,male,85+,964
2010,Ulsan,female,0-4,26696
2010,Ulsan,female,5-9,27323
2010,Ulsan,female,10-14,38517
2010,Ulsan,female,15-19,41681
2010,Ulsan,female,20-24,32316
2010,Ulsan,female,25-29,37914
2010,Ulsan,female,30-34,42408
2010,Ulsan,female,35-39,49860
2010,Ulsan,female,40-44,55637
2010,Ulsan,female,45-49,52091
2010,Ulsan,female,50-54,46524
2010,Ulsan,female,55-59,30688
2010,Ulsan,female,60-64,19702
2010,Ulsan,female,65-69,15029
2010,Ulsan,female,70-74,12215
2010,Ulsan,female,75-79,8863
2010,Ulsan,female,80-84,5694
2010,Ulsan,female,85+,4069
2010,Gyeonggi-do,male,0-4,317549
2010,Gyeonggi-do,male,5-9,337330
2010,Gyeonggi-do,male,10-14,427668
2010,Gyeonggi-do,male,15-19,449284
2010,Gyeonggi-do,male,20-24,368512
2010,Gyeonggi-do,male,25-29,435711
2010,Gyeonggi-do,male,30-34,491076
2010,Gyeonggi-do,male,35-39,578350
2010,Gyeonggi-do,male,40-44,583177
2010,Gyeonggi-do,male,45-49,548716
2010,Gyeonggi-do,male,50-54,473273
2010,Gyeonggi-do,male,55-59,298816
2010,Gyeonggi-do,male,60-64,211812
2010,Gyeonggi-do,male,65-69,166514
2010,Gyeonggi-do,male,70-74,126804
2010,Gyeonggi-do,male,75-79,73878
2010,Gyeonggi-do,male,80-84,33454
2010,Gyeonggi-do,male,85+,20530
2010,Gyeonggi-do,female,0-4,300153
2010,Gyeonggi-do,female,5-9,314865
2010,Gyeonggi-do,female,10-14,395718
2010,Gyeonggi-do,female,15-19,408356
2010,Gyeonggi-do,female,20-24,346590
2010,Gyeonggi-do,female,25-29,417160
2010,Gyeonggi-do,female,30-34,481908
2010,Gyeonggi-do,female,35-39,563705
2010,Gyeonggi-do,female,40-44,560543
2010,Gyeonggi-do,female,45-49,506446
2010,Gyeonggi-do,female,50-54,435918
2010,Gyeonggi-do,female,55-59,289786
2010,Gyeonggi-do,female,60-64,221744
2010,Gyeonggi-do,female,65-69,194333
2010,Gyeonggi-do,female,70-74,164818
2010,Gyeonggi-do,female,75-79,117663
2010,Gyeonggi-do,female,80-84,71968
2010,Gyeonggi-do,female,85+,52494
