year,province_name_en,sex,age_group,population
1993,Gwangju,female,15-19,59742
1993,Gwangju,female,20-24,68204
1993,Gwangju,female,25-29,61182
1993,Gwangju,female,30-34,59985
1993,Gwangju,female,35-39,50387
1993,Gwangju,female,40-44,37985
1993,Gwangju,female,45-49,31018
1993,Gwangju,female,50-54,27648
1993,Gwangju,female,55-59,21549
1993,Gwangju,female,60-64,16638
1993,Gwangju,female,65-69,12215
1993,Gwangju,female,70-74,10697
1993,Gwangju,female,75-79,7207
1993,Gwangju,female,80-84,4927
1993,Gwangju,female,85+,3495
1993,Daejeon,male,0-4,52622
1993,Daejeon,male,5-9,48978
1993,Daejeon,male,10-14,61090
1993,Daejeon,male,15-19,54530
1993,Daejeon,male,20-24,61344
1993,Daejeon,male,25-29,59939
1993,Daejeon,male,30-34,64022
1993,Daejeon,male,35-39,54735
1993,Daejeon,male,40-44,38309
1993,Daejeon,male,45-49,28969
1993,Daejeon,male,50-54,25605
1993,Daejeon,male,55-59,18579
1993,Daejeon,male,60-64,11458
1993,Daejeon,male,65-69,8066
1993,Daejeon,male,70-74,5696
1993,Daejeon,male,75-79,3116
1993,Daejeon,male,80-84,1557
1993,Daejeon,male,85+,603
1993,Daejeon,female,0-4,45182
1993,Daejeon,female,5-9,43712
1993,Daejeon,female,10-14,56376
1993,Daejeon,female,15-19,51136
1993,Daejeon,female,20-24,61107
1993,Daejeon,female,25-29,59130
1993,Daejeon,female,30-34,62036
1993,Daejeon,female,35-39,53038
1993,Daejeon,female,40-44,35476
1993,Daejeon,female,45-49,27210
1993,Daejeon,female,50-54,25473
1993,Daejeon,female,55-59,20395
1993,Daejeon,female,60-64,15633
1993,Daejeon,female,65-69,11894
1993,Daejeon,female,70-74,9383
1993,Daejeon,female,75-79,6395
1993,Daejeon,female,80-84,3913
1993,Daejeon,female,85+,2332
1993,Gyeonggi-do,male,0-4,351479
1993,Gyeonggi-do,male,5-9,302025
1993,Gyeonggi-do,male,10-14,301705
1993,Gyeonggi-do,male,15-19,246265
1993,Gyeonggi-do,male,20-24,322170
1993,Gyeonggi-do,male,25-29,387237
1993,Gyeonggi-do,male,30-34,457494
1993,Gyeonggi-do,male,35-39,358256
1993,Gyeonggi-do,male,40-44,205807
1993,Gyeonggi-do,male,45-49,154550
1993,Gyeonggi-do,male,50-54,137925
1993,Gyeonggi-do,male,55-59,114644
1993,Gyeonggi-do,male,60-64,75324
1993,Gyeonggi-do,male,65-69,51373
1993,Gyeonggi-do,male,70-74,40270
1993,Gyeonggi-do,male,75-79,21835
1993,Gyeonggi-do,male,80-84,10660
1993,Gyeonggi-do,male,85+,3764
1993,Gyeonggi-do,female,0-4,318449
1993,Gyeonggi-do,female,5-9,282962
1993,Gyeonggi-do,female,10-14,289313
1993,Gyeonggi-do,female,15-19,235863
1993,Gyeonggi-do,female,20-24,322338
1993,Gyeonggi-do,female,25-29,394984
1993,Gyeonggi-do,female,30-34,417833
1993,Gyeonggi-do,female,35-39,296930
1993,Gyeonggi-do,female,40-44,169739
1993,Gyeonggi-do,female,45-49,141382
1993,Gyeonggi-do,female,50-54,146401
1993,Gyeonggi-do,female,55-59,132134
1993,Gyeonggi-do,female,60-64,104137
1993,Gyeonggi-do,female,65-69,78838
1993,Gyeonggi-do,female,70-74,59116
1993,Gyeonggi-do,female,75-79,37733
1993,Gyeonggi-do,female,80-84,21669
1993,Gyeonggi-do,female,85+,12628
1993,Chungcheongbuk-do,male,0-4,52324
1993,Chungcheongbuk-do,male,5-9,51895
1993,Chungcheongbuk-do,male,10-14,67106
1993,Chungcheongbuk-do,male,15-19,70007
1993,Chungcheongbuk-do,male,20-24,81076
1993,Chungcheongbuk-do,male,25-29,65914
1993,Chungcheongbuk-do,male,30-34,64634
1993,Chungcheongbuk-do,male,35-39,57134
1993,Chungcheongbuk-do,male,40-44,39102
1993,Chungcheongbuk-do,male,45-49,32603
1993,Chungcheongbuk-do,male,50-54,36759
1993,Chungcheongbuk-do,male,55-59,33159
1993,Chungcheongbuk-do,male,60-64,21478
1993,Chungcheongbuk-do,male,65-69,16072
1993,Chungcheongbuk-do,male,70-74,12378
1993,Chungcheongbuk-do,male,75-79,7481
1993,Chungcheongbuk-do,male,80-84,3600
1993,Chungcheongbuk-do,male,85+,1435
1993,Chungcheongbuk-do,female,0-4,45612
1993,Chungcheongbuk-do,female,5-9,47693
1993,Chungcheongbuk-do,female,10-14,64162
1993,Chungcheongbuk-do,female,15-19,67205
1993,Chungcheongbuk-do,female,20-24,70606
1993,Chungcheongbuk-do,female,25-29,58744
1993,Chungcheongbuk-do,female,30-34,60421
1993,Chungcheongbuk-do,female,35-39,52519
1993,Chungcheongbuk-do,female,40-44,36331
1993,Chungcheongbuk-do,female,45-49,32207
1993,Chungcheongbuk-do,female,50-54,39295
1993,Chungcheongbuk-do,female,55-59,37262
1993,Chungcheongbuk-do,female,60-64,29778
1993,Chungcheongbuk-do,female,65-69,21655
1993,Chungcheongbuk-do,female,70-74,17441
1993,Chungcheongbuk-do,female,75-79,11957
1993,Chungcheongbuk-do,female,80-84,7195
1993,Chungcheongbuk-do,female,85+,4163
1993,Chungcheongnam-do,male,0-4,57690
1993,Chungcheongnam-do,male,5-9,62766
1993,Chungcheongnam-do,male,10-14,87226
1993,Chungcheongnam-do,male,15-19,100010
1993,Chungcheongnam-do,male,20-24,112202
1993,Chungcheongnam-do,male,25-29,74339
1993,Chungcheongnam-do,male,30-34,73882
1993,Chungcheongnam-do,male,35-39,66538
1993,Chungcheongnam-do,male,40-44,51074
1993,Chungcheongnam-do,male,45-49,44611
1993,Chungcheongnam-do,male,50-54,49960
1993,Chungcheongnam-do,male,55-59,50788
1993,Chungcheongnam-do,male,60-64,37151
1993,Chungcheongnam-do,male,65-69,26486
1993,Chungcheongnam-do,male,70-74,19044
1993,Chungcheongnam-do,male,75-79,11131
1993,Chungcheongnam-do,male,80-84,5148
1993,Chungcheongnam-do,male,85+,2073
1993,Chungcheongnam-do,female,0-4,51286
1993,Chungcheongnam-do,female,5-9,58763
1993,Chungcheongnam-do,female,10-14,86430
1993,Chungcheongnam-do,female,15-19,97938
1993,Chungcheongnam-do,female,20-24,87667
1993,Chungcheongnam-do,female,25-29,62608
1993,Chungcheongnam-do,female,30-34,69534
1993,Chungcheongnam-do,female,35-39,61876
1993,Chungcheongnam-do,female,40-44,48431
1993,Chungcheongnam-do,female,45-49,43891
1993,Chungcheongnam-do,female,50-54,56174
1993,Chungcheongnam-do,female,55-59,57524
1993,Chungcheongnam-do,female,60-64,45756
1993,Chungcheongnam-do,female,65-69,33620
1993,Chungcheongnam-do,female,70-74,26413
1993,Chungcheongnam-do,female,75-79,17744
1993,Chungcheongnam-do,female,80-84,11375
1993,Chungcheongnam-do,female,85+,7184
1993,Jeollanam-do,male,0-4,67794
1993,Jeollanam-do,male,5-9,74115
1993,Jeollanam-do,male,10-14,107830
1993,Jeollanam-do,male,15-19,123924
1993,Jeollanam-do,male,20-24,136253
1993,Jeollanam-do,male,25-29,88960
1993,Jeollanam-do,male,30-34,83754
1993,Jeollanam-do,male,35-39,72807
1993,Jeollanam-do,male,40-44,59959
1993,Jeollanam-do,male,45-49,56590
1993,Jeollanam-do,male,50-54,66096
1993,Jeollanam-do,male,55-59,59170
1993,Jeollanam-do,male,60-64,43563
1993,Jeollanam-do,male,65-69,30687
1993,Jeollanam-do,male,70-74,22780
1993,Jeollanam-do,male,75-79,11648
1993,Jeollanam-do,male,80-84,5283
1993,Jeollanam-do,male,85+,2462
1993,Jeollanam-do,female,0-4,61795
1993,Jeollanam-do,female,5-9,70993
1993,Jeollanam-do,female,10-14,107091
1993,Jeollanam-do,female,15-19,119490
