year,province_name_en,sex,age_group,population
2000,Sing Buri,female,50-54,6314
2000,Sing Buri,female,55-59,4812
2000,Sing Buri,female,60-64,5001
2000,Sing Buri,female,65-69,4144
2000,Sing Buri,female,70-74,3160
2000,Sing Buri,female,75-79,2103
2000,Sing Buri,female,80-84,1246
2000,Sing Buri,female,85+,1015
2000,Chai Nat,male,0-4,10947
2000,Chai Nat,male,5-9,12214
2000,Chai Nat,male,10-14,11480
2000,Chai Nat,male,15-19,12731
2000,Chai Nat,male,20-24,13447
2000,Chai Nat,male,25-29,14735
2000,Chai Nat,male,30-34,15290
2000,Chai Nat,male,35-39,15768
2000,Chai Nat,male,40-44,12984
2000,Chai Nat,male,45-49,10987
2000,Chai Nat,male,50-54,8569
2000,Chai Nat,male,55-59,6694
2000,Chai Nat,male,60-64,6654
2000,Chai Nat,male,65-69,5291
2000,Chai Nat,male,70-74,3547
2000,Chai Nat,male,75-79,2173
2000,Chai Nat,male,80-84,1118
2000,Chai Nat,male,85+,798
2000,Chai Nat,female,0-4,10241
2000,Chai Nat,female,5-9,11564
2000,Chai Nat,female,10-14,10840
2000,Chai Nat,female,15-19,12067
2000,Chai Nat,female,20-24,13756
2000,Chai Nat,female,25-29,14666
2000,Chai Nat,female,30-34,15989
2000,Chai Nat,female,35-39,16578
2000,Chai Nat,female,40-44,14606
2000,Chai Nat,female,45-49,12594
2000,Chai Nat,female,50-54,9796
2000,Chai Nat,female,55-59,7764
2000,Chai Nat,female,60-64,7852
2000,Chai Nat,female,65-69,6254
2000,Chai Nat,female,70-74,4638
2000,Chai Nat,female,75-79,3183
2000,Chai Nat,female,80-84,1895
2000,Chai Nat,female,85+,1553
2000,Saraburi,male,0-4,21210
2000,Saraburi,male,5-9,22299
2000,Saraburi,male,10-14,20535
2000,Saraburi,male,15-19,22095
2000,Saraburi,male,20-24,27149
2000,Saraburi,male,25-29,25729
2000,Saraburi,male,30-34,25794
2000,Saraburi,male,35-39,25855
2000,Saraburi,male,40-44,21292
2000,Saraburi,male,45-49,15645
2000,Saraburi,male,50-54,11584
2000,Saraburi,male,55-59,8910
2000,Saraburi,male,60-64,8450
2000,Saraburi,male,65-69,6454
2000,Saraburi,male,70-74,4522
2000,Saraburi,male,75-79,2573
2000,Saraburi,male,80-84,1333
2000,Saraburi,male,85+,1117
2000,Saraburi,female,0-4,19603
2000,Saraburi,female,5-9,21598
2000,Saraburi,female,10-14,19526
2000,Saraburi,female,15-19,20870
2000,Saraburi,female,20-24,23340
2000,Saraburi,female,25-29,24978
2000,Saraburi,female,30-34,26939
2000,Saraburi,female,35-39,26459
2000,Saraburi,female,40-44,22429
2000,Saraburi,female,45-49,17625
2000,Saraburi,female,50-54,12741
2000,Saraburi,female,55-59,10243
2000,Saraburi,female,60-64,9669
2000,Saraburi,female,65-69,7814
2000,Saraburi,female,70-74,6061
2000,Saraburi,female,75-79,3737
2000,Saraburi,female,80-84,2143
2000,Saraburi,female,85+,1864
2000,Chon Buri,male,0-4,38645
2000,Chon Buri,male,5-9,40766
2000,Chon Buri,male,10-14,37817
2000,Chon Buri,male,15-19,40834
2000,Chon Buri,male,20-24,50229
2000,Chon Buri,male,25-29,48872
2000,Chon Buri,male,30-34,50925
2000,Chon Buri,male,35-39,46939
2000,Chon Buri,male,40-44,38204
2000,Chon Buri,male,45-49,28752
2000,Chon Buri,male,50-54,20643
2000,Chon Buri,male,55-59,15941
2000,Chon Buri,male,60-64,14160
2000,Chon Buri,male,65-69,10483
2000,Chon Buri,male,70-74,6842
2000,Chon Buri,male,75-79,3846
2000,Chon Buri,male,80-84,2037
2000,Chon Buri,male,85+,1964
2000,Chon Buri,female,0-4,36036
2000,Chon Buri,female,5-9,38605
2000,Chon Buri,female,10-14,35459
2000,Chon Buri,female,15-19,39759
2000,Chon Buri,female,20-24,46154
2000,Chon Buri,female,25-29,48320
2000,Chon Buri,female,30-34,52364
2000,Chon Buri,female,35-39,49470
2000,Chon Buri,female,40-44,40864
2000,Chon Buri,female,45-49,31886
2000,Chon Buri,female,50-54,22929
2000,Chon Buri,female,55-59,17298
2000,Chon Buri,female,60-64,15060
2000,Chon Buri,female,65-69,11693
2000,Chon Buri,female,70-74,8375
2000,Chon Buri,female,75-79,4987
2000,Chon Buri,female,80-84,2989
2000,Chon Buri,female,85+,3013
2000,Rayong,male,0-4,20271
2000,Rayong,male,5-9,20526
2000,Rayong,male,10-14,18350
2000,Rayong,male,15-19,19993
2000,Rayong,male,20-24,22548
2000,Rayong,male,25-29,26106
2000,Rayong,male,30-34,25793
2000,Rayong,male,35-39,22342
2000,Rayong,male,40-44,17026
2000,Rayong,male,45-49,11940
2000,Rayong,male,50-54,8662
2000,Rayong,male,55-59,6999
2000,Rayong,male,60-64,5868
2000,Rayong,male,65-69,4310
2000,Rayong,male,70-74,2639
2000,Rayong,male,75-79,1333
2000,Rayong,male,80-84,659
2000,Rayong,male,85+,561
2000,Rayong,female,0-4,19249
2000,Rayong,female,5-9,19715
2000,Rayong,female,10-14,17441
2000,Rayong,female,15-19,19386
2000,Rayong,female,20-24,21769
2000,Rayong,female,25-29,24926
2000,Rayong,female,30-34,25542
2000,Rayong,female,35-39,22816
2000,Rayong,female,40-44,18184
2000,Rayong,female,45-49,12377
2000,Rayong,female,50-54,9041
2000,Rayong,female,55-59,6834
2000,Rayong,female,60-64,5817
2000,Rayong,female,65-69,4509
2000,Rayong,female,70-74,3100
2000,Rayong,female,75-79,1729
2000,Rayong,female,80-84,1008
2000,Rayong,female,85+,823
2000,Chanthaburi,male,0-4,17783
2000,Chanthaburi,male,5-9,18835
2000,Chanthaburi,male,10-14,18406
2000,Chanthaburi,male,15-19,19896
2000,Chanthaburi,male,20-24,19697
2000,Chanthaburi,male,25-29,21120
2000,Chanthaburi,male,30-34,21995
2000,Chanthaburi,male,35-39,21070
2000,Chanthaburi,male,40-44,17554
2000,Chanthaburi,male,45-49,12883
2000,Chanthaburi,male,50-54,9417
2000,Chanthaburi,male,55-59,7503
2000,Chanthaburi,male,60-64,6844
2000,Chanthaburi,male,65-69,5238
2000,Chanthaburi,male,70-74,3505
2000,Chanthaburi,male,75-79,1892
2000,Chanthaburi,male,80-84,945
2000,Chanthaburi,male,85+,788
2000,Chanthaburi,female,0-4,16487
2000,Chanthaburi,female,5-9,18255
2000,Chanthaburi,female,10-14,17420
2000,Chanthaburi,female,15-19,19090
2000,Chanthaburi,female,20-24,20000
2000,Chanthaburi,female,25-29,21197
2000,Chanthaburi,female,30-34,22699
2000,Chanthaburi,female,35-39,21450
2000,Chanthaburi,female,40-44,18268
2000,Chanthaburi,female,45-49,13345
2000,Chanthaburi,female,50-54,9418
2000,Chanthaburi,female,55-59,7195
2000,Chanthaburi,female,60-64,6864
2000,Chanthaburi,female,65-69,5517
2000,Chanthaburi,female,70-74,3933
2000,Chanthaburi,female,75-79,2428
2000,Chanthaburi,female,80-84,1345
2000,Chanthaburi,female,85+,1229
2000,Trat,male,0-4,7939
2000,Trat,male,5-9,8611
2000,Trat,male,10-14,8197
2000,Trat,male,15-19,8930
2000,Trat,male,20-24,9208
2000,Trat,male,25-29,9834
2000,Trat,male,30-34,9715
2000,Trat,male,35-39,8967
2000,Trat,male,40-44,7791
2000,Trat,male,45-49,6161
2000,Trat,male,50-54,4738
2000,Trat,male,55-59,3882
2000,Trat,male,60-64,3472
2000,Trat,male,65-69,2415
2000,Trat,male,70-74,1634
2000,Trat,male,75-79,879
2000,Trat,male,80-84,451
2000,Trat,male,85+,397
2000,Trat,female,0-4,7425
2000,Trat,female,5-9,8279
2000,Trat,female,10-14,7900
2000,Trat,female,15-19,8468
2000,Trat,female,20-24,9185
2000,Trat,female,25-29,9592
2000,Trat,female,30-34,9563
2000,Trat,female,35-39,8832
2000,Trat,female,40-44,7766
2000,Trat,female,45-49,6288
2000,Trat,female,50-54,4619
2000,Trat,female,55-59,3764
2000,Trat,female,60-64,3239
2000,Trat,female,65-69,2494
2000,Trat,female,70-74,1795
2000,Trat,female,75-79,999
2000,Trat,female,80-84,588
2000,Trat,female,85+,570
2000,Chachoengsao,male,0-4,23444
2000,Chachoengsao,male,5-9,25525
2000,Chachoengsao,male,10-14,24428
2000,Chachoengsao,male,15-19,26611
2000,Chachoengsao,male,20-24,27604
2000,Chachoengsao,male,25-29,27951
2000,Chachoengsao,male,30-34,28811
2000,Chachoengsao,male,35-39,27191
2000,Chachoengsao,male,40-44,22087
2000,Chachoengsao,male,45-49,17506
2000,Chachoengsao,male,50-54,13246
2000,Chachoengsao,male,55-59,10437
2000,Chachoengsao,male,60-64,9568
2000,Chachoengsao,male,65-69,7344
2000,Chachoengsao,male,70-74,5184
2000,Chachoengsao,male,75-79,3313
2000,Chachoengsao,male,80-84,1957
2000,Chachoengsao,male,85+,2109
2000,Chachoengsao,female,0-4,22340
2000,Chachoengsao,female,5-9,24092
2000,Chachoengsao,female,10-14,23197
2000,Chachoengsao,female,15-19,25487
2000,Chachoengsao,female,20-24,27088
2000,Chachoengsao,female,25-29,28288
2000,Chachoengsao,female,30-34,29367
2000,Chachoengsao,female,35-39,27863
2000,Chachoengsao,female,40-44,23105
2000,Chachoengsao,female,45-49,18494
2000,Chachoengsao,female,50-54,14637
2000,Chachoengsao,female,55-59,11445
2000,Chachoengsao,female,60-64,10606
2000,Chachoengsao,female,65-69,8454
2000,Chachoengsao,female,70-74,6776
2000,Chachoengsao,female,75-79,4616
